session_id,timestamp,user_id,surface,device,country,position,item_id,artist_id,style,price,margin,freshness,availability,logging_policy_score,popularity_score_pre,retrieval_similarity_pre,affinity_score,examined,clicked,dwell_seconds,saved,add_to_cart,purchased_immediate,not_interested,not_interested_reason,segment,budget_mean,price_sensitivity,novelty_preference,repeat_tolerance,activity_level,conversion_propensity,save_propensity,preferred_styles,preferred_style_count,tag_count,has_blue_tag,has_nature_tag,hour,day_of_week,is_weekend,top_3_position,top_5_position,dwell_log1p,price_gap_ratio,price_above_budget,margin_to_price,user_item_seen_before,user_artist_seen_before,user_style_seen_before,user_item_not_interested_before,user_artist_not_interested_before,user_style_not_interested_before,session_rank_inverse
session_000019,2026-01-01 08:25:00,user_0026,home_feed,web,DE,7,item_0040,artist_037,minimalist,183.14,61.54,0.5886,1,0.2695,0.116,0.2838,0.8284,1,0,0,0,0,0,0,none,trend_seeker,437.11426740908047,0.9856724467960193,0.6605572341205632,0.3400624977046227,0.8507865549577275,0.2537584475011794,0.31399476228166046,impressionism|minimalist|abstract,3,3,0,0,8,3,0,0,0,0.0,-0.5810248860428858,0,0.3360270831058207,0,0,0,0,0,0,0.125
session_000019,2026-01-01 08:25:00,user_0026,home_feed,web,DE,5,item_0149,artist_019,contemporary,244.51,140.55,0.5413,1,0.3862,0.0888,0.6799,1.0525,1,0,0,0,0,0,0,none,trend_seeker,437.11426740908047,0.9856724467960193,0.6605572341205632,0.3400624977046227,0.8507865549577275,0.2537584475011794,0.31399476228166046,impressionism|minimalist|abstract,3,3,0,0,8,3,0,0,0,0.0,-0.44062681493035927,0,0.5748231156189931,0,0,0,0,0,0,0.16666666666666666
session_000019,2026-01-01 08:25:00,user_0026,home_feed,web,DE,4,item_0153,artist_013,contemporary,331.05,187.49,0.4328,1,0.4624,0.0466,0.552,1.1283,0,0,0,0,0,0,0,none,trend_seeker,437.11426740908047,0.9856724467960193,0.6605572341205632,0.3400624977046227,0.8507865549577275,0.2537584475011794,0.31399476228166046,impressionism|minimalist|abstract,3,2,1,0,8,3,0,0,1,0.0,-0.24264654649174033,0,0.5663494940341338,0,0,0,0,0,0,0.2
session_000019,2026-01-01 08:25:00,user_0026,home_feed,web,DE,3,item_0101,artist_014,minimalist,25.31,13.63,0.3168,1,0.5536,0.198,0.5292,1.1303,1,0,0,0,0,0,0,none,trend_seeker,437.11426740908047,0.9856724467960193,0.6605572341205632,0.3400624977046227,0.8507865549577275,0.2537584475011794,0.31399476228166046,impressionism|minimalist|abstract,3,2,1,0,8,3,0,0,1,0.0,-0.9420975202890982,0,0.5385223231924141,0,0,0,0,0,0,0.25
session_000019,2026-01-01 08:25:00,user_0026,home_feed,web,DE,11,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.1312,0.1439,0.1654,0.7614,0,0,0,0,0,0,0,none,trend_seeker,437.11426740908047,0.9856724467960193,0.6605572341205632,0.3400624977046227,0.8507865549577275,0.2537584475011794,0.31399476228166046,impressionism|minimalist|abstract,3,4,1,0,8,3,0,0,0,0.0,-0.878704485410035,0,0.5205582798943795,0,0,0,0,0,0,0.08333333333333333
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,12,item_0057,artist_032,modern,184.35,95.02,0.3381,1,0.1096,0.2048,0.5884,1.3356,0,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,0,0,8,3,0,0,0,0.0,-0.799295361252229,0,0.5154326010306483,0,0,0,0,0,0,0.07692307692307693
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,13,item_0094,artist_018,surrealism,232.27,85.28,0.5147,1,0.1,0.1647,0.4425,1.2571,1,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,0,1,8,3,0,0,0,0.0,-0.747124131044509,0,0.3671589098893529,0,0,0,0,0,0,0.07142857142857142
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,14,item_0114,artist_011,minimalist,118.55,68.64,0.5712,1,0.1,0.0749,0.5761,1.2815,0,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,0,1,8,3,0,0,0,0.0,-0.8709328184239314,0,0.5789962041332771,0,0,0,0,0,0,0.06666666666666667
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,15,item_0066,artist_014,abstract,173.4,76.9,0.5978,1,0.1,0.1084,0.2828,1.2409,0,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,0,1,8,3,0,0,0,0.0,-0.8112167921949364,0,0.4434832756632065,0,0,0,0,0,0,0.0625
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,19,item_0024,artist_024,contemporary,368.68,176.64,0.927,1,0.1,0.0372,0.2039,1.1347,1,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,3,0,0,8,3,0,0,0,0.0,-0.5986124968075497,0,0.4791146793967668,0,0,0,0,0,0,0.05
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,17,item_0144,artist_001,landscape,148.28,46.21,0.5756,1,0.1,0.0432,0.2568,1.2255,1,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,1,1,8,3,0,0,0,0.0,-0.8385653168781151,0,0.31164014027515513,0,0,0,0,0,0,0.05555555555555555
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,18,item_0025,artist_025,minimalist,299.13,127.09,0.7512,1,0.1,0.0122,0.6264,1.1735,0,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,3,0,0,8,3,0,0,0,0.0,-0.6743326358089464,0,0.42486544311837665,0,0,0,0,0,0,0.05263157894736842
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,11,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.1312,0.2594,0.3151,1.3334,1,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,1,1,8,3,0,0,0,0.0,-0.8973341609226211,0,0.39575821845174974,0,0,0,0,0,0,0.08333333333333333
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,16,item_0098,artist_028,modern,291.24,107.15,0.328,1,0.1,0.1048,0.4291,1.2788,1,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,3,0,0,8,3,0,0,0,0.0,-0.6829225983786231,0,0.3679096277983793,0,0,0,0,0,0,0.058823529411764705
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,10,item_0154,artist_029,landscape,125.99,57.14,0.8596,1,0.157,0.17,0.5424,1.3426,0,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,3,0,0,8,3,0,0,0,0.0,-0.8628327776738179,0,0.4535280577823637,0,0,0,0,0,0,0.09090909090909091
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,0,item_0047,artist_035,modern,228.43,100.12,0.5179,1,0.95,0.0303,0.8746,2.4704,1,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,0,0,8,3,0,1,1,0.0,-0.7513047972381159,0,0.4382961957711334,0,0,0,0,0,0,1.0
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,8,item_0001,artist_001,landscape,87.6,46.43,0.7204,1,0.2251,0.1534,0.7414,1.5811,0,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,0,1,8,3,0,0,0,0.0,-0.9046285524583415,0,0.5300228310502283,0,0,0,0,0,0,0.1111111111111111
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,7,item_0058,artist_029,surrealism,450.24,240.0,0.6746,1,0.2695,0.194,0.682,1.5984,1,1,13,1,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,0,0,8,3,0,0,0,2.6390573296152584,-0.5098168887995855,0,0.5330490405117271,0,0,0,0,0,0,0.125
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,6,item_0090,artist_031,modern,31.63,15.55,0.4198,1,0.3226,0.2044,0.5768,1.7531,1,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,0,0,8,3,0,0,0,0.0,-0.9655639396604719,0,0.4916218779639583,0,0,0,0,0,0,0.14285714285714285
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,5,item_0133,artist_022,landscape,307.46,140.25,0.3773,1,0.3862,0.2483,0.5789,1.7606,0,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,2,0,0,8,3,0,0,0,0.0,-0.6652636385712521,0,0.45615689845833607,0,0,0,0,0,0,0.16666666666666666
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,4,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.4624,0.0638,0.2941,1.8277,1,1,33,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,0,0,8,3,0,0,1,3.5263605246161616,-0.8772691406236169,0,0.26647742393329193,0,0,0,0,0,0,0.2
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,3,item_0078,artist_024,modern,170.77,70.19,0.0541,1,0.5536,0.1739,0.6818,1.8958,1,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,0,1,8,3,0,0,1,0.0,-0.8140801130514953,0,0.4110206710780582,0,0,0,0,0,0,0.25
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,2,item_0006,artist_006,surrealism,230.86,96.83,0.5606,1,0.6628,0.0982,0.4835,1.9098,1,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,2,0,1,8,3,0,1,1,0.0,-0.748659219412474,0,0.4194316902018539,0,0,0,0,0,0,0.3333333333333333
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,1,item_0045,artist_002,modern,242.09,101.49,0.5051,1,0.7935,0.1116,0.7973,2.1265,1,1,26,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,0,0,8,3,0,1,1,3.295836866004329,-0.7364329482264829,0,0.4192242554421909,0,0,0,0,0,0,0.5
session_000034,2026-01-01 08:26:00,user_0054,search_browse,web,US,9,item_0055,artist_038,modern,206.01,97.96,0.3954,1,0.188,0.106,0.4062,1.5597,0,0,0,0,0,0,0,none,loyal_collector,918.5138975869704,0.6098220562598027,0.29827115498996276,0.890934744018558,1.0948347185428875,0.5209729151648274,0.44435979828793826,modern|impressionism,2,4,0,1,8,3,0,0,0,0.0,-0.7757137910039149,0,0.47551089752924613,0,0,0,0,0,0,0.1
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,14,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.1,0.093,0.2152,1.2221,1,1,18,0,1,1,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,3,1,0,8,3,0,0,0,2.9444389791664403,-0.5045138465172575,0,0.3212996389891697,0,0,0,0,0,0,0.06666666666666667
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,15,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.1,0.1591,0.3723,1.1404,0,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,4,1,0,8,3,0,0,0,0.0,-0.748044266954493,0,0.28747813561065955,0,0,0,0,0,0,0.0625
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,17,item_0013,artist_013,contemporary,124.14,30.97,0.7041,1,0.1,0.1248,0.3469,1.1077,0,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,3,0,0,8,3,0,0,0,0.0,-0.6781789824028271,0,0.24947639761559529,0,0,0,0,0,0,0.05555555555555555
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,0,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.95,0.2511,0.8161,2.5023,1,1,64,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,4,1,1,8,3,0,1,1,4.174387269895637,-0.7555363141661559,0,0.39575821845174974,0,0,0,0,0,0,1.0
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,19,item_0094,artist_018,surrealism,232.27,85.28,0.5147,1,0.1,0.1647,0.1654,1.0448,1,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,4,0,1,8,3,0,0,0,0.0,-0.3978623509159388,0,0.3671589098893529,0,0,0,0,0,0,0.05
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,1,item_0059,artist_002,surrealism,215.76,86.48,0.4844,1,0.7935,0.2324,0.3186,1.8826,1,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,2,0,0,8,3,0,1,1,0.0,-0.4406629389659576,0,0.40081572117167225,0,0,0,0,0,0,0.5
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,13,item_0011,artist_011,landscape,252.69,72.87,0.7491,1,0.1,0.0832,0.457,1.1761,1,1,57,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,4,1,0,8,3,0,0,0,4.060443010546419,-0.3449254636971998,0,0.28837706280422654,0,0,0,0,0,0,0.07142857142857142
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,18,item_0144,artist_001,landscape,148.28,46.21,0.5756,1,0.1,0.0412,0.1487,1.0835,1,1,30,1,1,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,4,1,1,8,3,0,0,0,3.4339872044851463,-0.6155983527524665,0,0.31164014027515513,0,0,0,0,0,0,0.05263157894736842
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,12,item_0051,artist_028,surrealism,352.89,153.61,0.6109,1,0.1096,0.1573,0.1485,1.1794,0,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,4,1,1,8,3,0,0,0,0.0,-0.08516659497449376,0,0.43529145059366947,0,0,0,0,0,0,0.07692307692307693
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,16,item_0142,artist_033,contemporary,138.32,34.32,0.8186,1,0.1,0.1152,0.4515,1.1199,0,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,2,0,0,8,3,0,0,0,0.0,-0.6414186953919692,0,0.2481203007518797,0,0,0,0,0,0,0.058823529411764705
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,10,item_0102,artist_021,landscape,242.79,65.44,0.6484,1,0.157,0.0628,0.5045,1.306,1,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,4,0,0,8,3,0,0,0,0.0,-0.3705902621039342,0,0.2695333415709049,0,0,0,0,0,0,0.09090909090909091
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,9,item_0083,artist_033,landscape,196.68,69.91,0.1798,1,0.188,0.1405,0.5487,1.3742,0,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,2,0,0,8,3,0,0,0,0.0,-0.49012600498620934,0,0.3554504779336994,0,0,0,0,0,0,0.1
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,8,item_0158,artist_009,abstract,306.59,91.59,0.7754,1,0.2251,0.0859,0.5083,1.3174,0,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,2,0,0,8,3,0,0,0,0.0,-0.20519489459386794,0,0.29873772791023845,0,0,0,0,0,0,0.1111111111111111
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,7,item_0114,artist_011,minimalist,118.55,68.64,0.5712,1,0.2695,0.1106,0.5908,1.3594,1,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,4,0,1,8,3,0,0,0,0.0,-0.6926705200890538,0,0.5789962041332771,0,0,0,0,0,0,0.125
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,6,item_0001,artist_001,landscape,87.6,46.43,0.7204,1,0.3226,0.1415,0.5529,1.3328,1,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,4,0,1,8,3,0,0,0,0.0,-0.7729054201585923,0,0.5300228310502283,0,0,0,0,0,0,0.14285714285714285
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,5,item_0041,artist_031,landscape,71.04,24.7,0.4884,1,0.3862,0.0285,0.4543,1.5018,0,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,3,0,0,8,3,0,0,0,0.0,-0.8158356284025844,0,0.3476914414414414,0,0,0,0,0,0,0.16666666666666666
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,4,item_0002,artist_002,surrealism,200.56,98.34,0.8887,1,0.4624,0.0348,0.7322,1.6317,1,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,2,0,0,8,3,0,0,1,0.0,-0.48006747793387305,0,0.49032708416433984,0,0,0,0,0,0,0.2
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,3,item_0072,artist_023,landscape,385.57,146.37,0.31,1,0.5536,0.1924,0.6906,1.7507,1,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,2,0,0,8,3,0,0,1,0.0,-0.0004468361934754591,0,0.3796197836968644,0,0,0,0,0,0,0.25
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,2,item_0154,artist_029,landscape,125.99,57.14,0.8596,1,0.6628,0.1656,0.6663,1.6936,0,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,3,0,0,8,3,0,1,1,0.0,-0.673383035225811,0,0.4535280577823637,0,0,0,0,0,0,0.3333333333333333
session_000045,2026-01-01 08:27:00,user_0066,home_feed,web,NL,11,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.1312,0.079,0.075,1.2515,0,0,0,0,0,0,0,none,trend_seeker,385.74236364943533,0.8858874172034238,0.9599355436586001,0.4924633682912769,0.8589445554880261,0.19824505778355409,0.40585786508908717,surrealism,1,4,0,0,8,3,0,0,0,0.0,-0.7077583106675583,0,0.26647742393329193,0,0,0,0,0,0,0.08333333333333333
session_000031,2026-01-01 08:32:00,user_0049,home_feed,ios,DE,4,item_0144,artist_001,landscape,148.28,46.21,0.5756,1,0.4624,0.0444,0.1499,1.1603,1,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,4,1,1,8,3,0,0,1,0.0,-0.01787284887005528,0,0.31164014027515513,0,0,0,0,0,0,0.2
session_000031,2026-01-01 08:32:00,user_0049,home_feed,ios,DE,3,item_0097,artist_004,contemporary,106.77,55.95,0.6033,1,0.5536,0.0257,0.6621,1.2743,1,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,4,1,0,8,3,0,0,1,0.0,-0.2928128140939831,0,0.5240236021354313,0,0,0,0,0,0,0.25
session_000031,2026-01-01 08:32:00,user_0049,home_feed,ios,DE,19,item_0047,artist_035,modern,228.43,100.12,0.5179,1,0.1,0.0303,0.4846,0.6153,1,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,4,0,0,8,3,0,0,0,0.0,0.5129977416550666,1,0.4382961957711334,0,0,0,0,0,0,0.05
session_000031,2026-01-01 08:32:00,user_0049,home_feed,ios,DE,1,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.7935,0.224,0.6344,1.638,1,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,2,0,0,8,3,0,1,1,0.0,-0.1249080172154822,0,0.3237208598244021,0,0,0,0,0,0,0.5
session_000031,2026-01-01 08:32:00,user_0049,home_feed,ios,DE,0,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.95,0.2493,0.6029,1.6855,1,0,0,0,0,0,0,none,budget_buyer,150.97841438290627,1.5276488530703685,0.14742561868465343,0.5386766764477079,0.43669256014700164,0.15107857576064415,0.1274671122521422,landscape,1,3,0,0,8,3,0,1,1,0.0,-0.5664280866403684,0,0.30812710051940123,0,0,0,0,0,0,1.0
