session_id,timestamp,user_id,surface,device,country,position,item_id,artist_id,style,price,margin,freshness,availability,logging_policy_score,popularity_score_pre,retrieval_similarity_pre,affinity_score,examined,clicked,dwell_seconds,saved,add_to_cart,purchased_immediate,not_interested,not_interested_reason
session_000068,2026-01-02 20:11:00,user_0015,similar_item,ios,GB,15,item_0115,artist_007,minimalist,291.43,147.21,0.3868,1,0.1,0.1513,0.4455,1.0725,1,1,8,0,0,0,0,none
session_000069,2026-01-02 22:11:00,user_0016,search_browse,web,NL,16,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.1,0.1635,0.2306,0.6961,1,1,28,0,0,0,0,none
session_000069,2026-01-02 22:11:00,user_0016,search_browse,web,NL,17,item_0129,artist_003,abstract,45.49,17.88,0.7025,1,0.1,0.0619,0.1479,0.6418,1,1,2,1,1,0,0,none
session_000070,2026-01-02 22:05:00,user_0018,home_feed,ios,US,5,item_0137,artist_029,abstract,90.05,36.81,0.452,1,0.3862,0.1435,0.3673,1.2173,1,1,22,1,0,0,0,none
session_000070,2026-01-02 22:05:00,user_0018,home_feed,ios,US,8,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.2251,0.2321,0.3258,1.104,1,1,3,0,0,0,0,none
session_000071,2026-01-02 20:36:00,user_0020,home_feed,android,NL,0,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.95,0.0832,0.4779,1.5403,1,1,29,1,0,0,0,none
session_000071,2026-01-02 20:36:00,user_0020,home_feed,android,NL,7,item_0091,artist_019,portrait,60.43,26.16,0.2769,1,0.2695,0.1284,0.4968,1.1284,1,1,10,0,0,0,0,none
session_000072,2026-01-02 12:28:00,user_0023,home_feed,web,GB,5,item_0154,artist_029,landscape,125.99,57.14,0.8596,1,0.3862,0.1551,0.5299,1.1611,1,1,13,0,0,0,0,none
session_000072,2026-01-02 12:28:00,user_0023,home_feed,web,GB,9,item_0114,artist_011,minimalist,118.55,68.64,0.5712,1,0.188,0.0999,0.5056,1.1818,1,1,23,1,1,0,0,none
session_000072,2026-01-02 12:28:00,user_0023,home_feed,web,GB,13,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.1,0.1605,-0.0855,0.9272,1,0,0,0,0,0,1,poor_match
session_000073,2026-01-02 22:22:00,user_0023,home_feed,android,GB,1,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.7935,0.2594,0.6168,1.6871,1,1,53,0,1,0,0,none
session_000073,2026-01-02 22:22:00,user_0023,home_feed,android,GB,7,item_0071,artist_024,minimalist,272.55,96.36,0.6565,1,0.2695,0.06,0.2011,1.001,1,1,9,0,0,0,0,none
session_000074,2026-01-02 12:32:00,user_0023,home_feed,web,GB,1,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.7935,0.2667,0.6168,1.4991,1,1,38,0,1,0,0,none
session_000074,2026-01-02 12:32:00,user_0023,home_feed,web,GB,4,item_0072,artist_023,landscape,385.57,146.37,0.31,1,0.4624,0.1924,0.6426,0.8632,1,1,10,1,0,0,0,none
session_000074,2026-01-02 12:32:00,user_0023,home_feed,web,GB,9,item_0071,artist_024,minimalist,272.55,96.36,0.6565,1,0.188,0.0668,0.2011,0.813,1,1,25,0,0,1,0,none
session_000075,2026-01-02 20:53:00,user_0025,home_feed,web,GB,1,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.7935,0.118,0.6791,2.134,1,1,46,1,0,0,0,none
session_000075,2026-01-02 20:53:00,user_0025,home_feed,web,GB,3,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.5536,0.2396,0.5937,1.4757,1,1,11,0,0,1,0,none
session_000075,2026-01-02 20:53:00,user_0025,home_feed,web,GB,5,item_0133,artist_022,landscape,307.46,140.25,0.3773,1,0.3862,0.246,0.3173,1.3651,1,1,6,1,0,0,0,none
session_000076,2026-01-02 08:44:00,user_0025,search_browse,web,GB,2,item_0084,artist_005,impressionism,234.25,88.9,0.6564,1,0.6628,0.1059,0.2571,1.4133,1,1,35,1,0,0,0,none
session_000076,2026-01-02 08:44:00,user_0025,search_browse,web,GB,5,item_0133,artist_022,landscape,307.46,140.25,0.3773,1,0.3862,0.2595,0.3173,1.2236,1,1,40,1,0,0,0,none
session_000076,2026-01-02 08:44:00,user_0025,search_browse,web,GB,9,item_0061,artist_015,landscape,215.55,124.82,0.9288,1,0.188,0.1984,0.106,0.913,1,1,20,1,1,0,0,none
session_000077,2026-01-02 12:57:00,user_0025,search_browse,web,GB,8,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.2251,0.1682,0.3741,0.9231,1,1,17,0,0,0,0,none
session_000077,2026-01-02 12:57:00,user_0025,search_browse,web,GB,13,item_0062,artist_020,impressionism,488.16,158.95,0.5001,1,0.1,0.0284,0.5309,0.8136,1,1,2,1,0,0,0,none
session_000078,2026-01-02 08:07:00,user_0028,home_feed,android,FR,2,item_0061,artist_015,landscape,215.55,124.82,0.9288,1,0.6628,0.204,0.5744,1.2138,1,1,24,1,0,0,0,none
session_000078,2026-01-02 08:07:00,user_0028,home_feed,android,FR,5,item_0066,artist_014,abstract,173.4,76.9,0.5978,1,0.3862,0.1029,0.555,1.1703,1,0,0,0,0,0,1,already_seen
session_000079,2026-01-02 20:25:00,user_0030,email_push,ios,FR,2,item_0144,artist_001,landscape,148.28,46.21,0.5756,1,0.6628,0.0515,0.5638,1.7802,1,1,14,0,0,0,0,none
session_000079,2026-01-02 20:25:00,user_0030,email_push,ios,FR,3,item_0061,artist_015,landscape,215.55,124.82,0.9288,1,0.5536,0.2109,0.41,1.5093,1,1,10,0,1,0,0,none
session_000079,2026-01-02 20:25:00,user_0030,email_push,ios,FR,4,item_0084,artist_005,impressionism,234.25,88.9,0.6564,1,0.4624,0.1116,0.3679,1.6438,1,1,57,0,0,0,0,none
session_000079,2026-01-02 20:25:00,user_0030,email_push,ios,FR,6,item_0069,artist_016,landscape,135.98,35.97,0.6925,1,0.3226,0.1341,0.5697,1.2758,1,1,18,1,0,0,0,none
session_000079,2026-01-02 20:25:00,user_0030,email_push,ios,FR,19,item_0131,artist_034,portrait,379.1,157.96,0.6595,1,0.1,0.0549,0.167,0.7622,1,1,8,0,0,0,0,none
session_000080,2026-01-02 20:39:00,user_0030,search_browse,android,FR,3,item_0084,artist_005,impressionism,234.25,88.9,0.6564,1,0.5536,0.1173,0.3679,1.4572,1,1,81,1,0,0,0,none
session_000080,2026-01-02 20:39:00,user_0030,search_browse,android,FR,4,item_0061,artist_015,landscape,215.55,124.82,0.9288,1,0.4624,0.2174,0.41,1.3227,1,0,0,0,0,0,1,poor_match
session_000080,2026-01-02 20:39:00,user_0030,search_browse,android,FR,9,item_0100,artist_023,contemporary,94.7,52.68,0.5129,1,0.188,0.1063,0.7452,0.8894,1,1,11,0,0,0,0,none
session_000080,2026-01-02 20:39:00,user_0030,search_browse,android,FR,15,item_0126,artist_023,minimalist,190.44,80.14,0.2385,1,0.1,0.0056,0.2287,0.8201,1,1,16,1,0,0,0,none
session_000081,2026-01-02 12:59:00,user_0031,email_push,web,FR,0,item_0037,artist_037,modern,168.17,43.54,0.2291,1,0.95,0.1708,0.6542,1.7506,1,0,0,0,0,0,1,poor_match
session_000081,2026-01-02 12:59:00,user_0031,email_push,web,FR,3,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.5536,0.0856,0.1483,1.1553,1,1,45,0,0,0,0,none
session_000081,2026-01-02 12:59:00,user_0031,email_push,web,FR,11,item_0090,artist_031,modern,31.63,15.55,0.4198,1,0.1312,0.2178,0.2784,0.7522,1,1,21,0,0,0,0,none
session_000081,2026-01-02 12:59:00,user_0031,email_push,web,FR,18,item_0063,artist_031,modern,207.75,56.41,0.6417,1,0.1,0.1449,0.2831,0.5553,1,1,14,0,0,0,0,none
session_000082,2026-01-02 20:19:00,user_0031,email_push,web,FR,2,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.6628,0.2365,0.3482,0.993,1,0,0,0,0,0,1,already_seen
session_000082,2026-01-02 20:19:00,user_0031,email_push,web,FR,14,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.1,0.1218,-0.0657,0.6654,1,1,11,0,0,0,0,none
session_000083,2026-01-02 08:41:00,user_0031,email_push,web,FR,1,item_0006,artist_006,surrealism,230.86,96.83,0.5606,1,0.7935,0.106,0.3414,1.1296,1,1,12,1,1,0,0,none
session_000083,2026-01-02 08:41:00,user_0031,email_push,web,FR,3,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.5536,0.089,0.1483,0.8092,1,1,6,0,1,0,0,none
session_000083,2026-01-02 08:41:00,user_0031,email_push,web,FR,4,item_0139,artist_015,impressionism,839.15,263.39,0.8356,1,0.4624,0.0251,0.6074,0.6677,1,0,0,0,0,0,1,already_seen
session_000083,2026-01-02 08:41:00,user_0031,email_push,web,FR,16,item_0119,artist_039,impressionism,31.27,10.68,0.4593,1,0.1,0.1585,0.2672,0.4876,1,1,4,0,0,0,0,none
session_000084,2026-01-02 08:38:00,user_0033,home_feed,ios,DE,4,item_0102,artist_021,landscape,242.79,65.44,0.6484,1,0.4624,0.0855,0.5757,1.5009,1,1,19,0,0,0,0,none
session_000084,2026-01-02 08:38:00,user_0033,home_feed,ios,DE,15,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.1,0.0929,0.0183,1.2197,1,1,15,1,1,0,0,none
session_000085,2026-01-02 08:37:00,user_0034,search_browse,ios,US,11,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.1312,0.1273,0.2478,1.2095,1,1,40,0,0,0,0,none
session_000086,2026-01-02 22:41:00,user_0034,home_feed,ios,US,10,item_0037,artist_037,modern,168.17,43.54,0.2291,1,0.157,0.166,0.3201,1.1346,1,1,26,1,0,0,0,none
session_000086,2026-01-02 22:41:00,user_0034,home_feed,ios,US,11,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.1312,0.1333,0.2478,1.0356,1,1,25,0,0,0,0,none
session_000087,2026-01-02 08:12:00,user_0037,home_feed,android,US,1,item_0142,artist_033,contemporary,138.32,34.32,0.8186,1,0.7935,0.1361,0.6472,1.4091,1,1,21,0,0,0,0,none
session_000087,2026-01-02 08:12:00,user_0037,home_feed,android,US,11,item_0154,artist_029,landscape,125.99,57.14,0.8596,1,0.1312,0.1656,0.4814,1.037,1,1,12,0,0,0,0,none
session_000088,2026-01-02 18:40:00,user_0037,home_feed,ios,US,9,item_0102,artist_021,landscape,242.79,65.44,0.6484,1,0.188,0.0961,0.5464,0.9991,1,1,12,0,0,0,0,none
session_000088,2026-01-02 18:40:00,user_0037,home_feed,ios,US,12,item_0154,artist_029,landscape,125.99,57.14,0.8596,1,0.1096,0.1784,0.4814,0.9236,1,1,11,0,0,0,0,none
session_000088,2026-01-02 18:40:00,user_0037,home_feed,ios,US,18,item_0148,artist_002,abstract,105.65,39.94,0.6075,1,0.1,0.0762,0.6488,0.9617,1,1,56,1,0,0,0,none
session_000089,2026-01-02 18:07:00,user_0040,home_feed,web,DE,0,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.95,0.1583,0.8699,2.3185,1,1,39,1,0,0,0,none
session_000089,2026-01-02 18:07:00,user_0040,home_feed,web,DE,1,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.7935,0.0967,0.6401,2.1298,1,1,92,0,0,0,0,none
session_000089,2026-01-02 18:07:00,user_0040,home_feed,web,DE,5,item_0137,artist_029,abstract,90.05,36.81,0.452,1,0.3862,0.1379,0.6473,1.7303,1,1,8,1,0,0,0,none
session_000089,2026-01-02 18:07:00,user_0040,home_feed,web,DE,10,item_0106,artist_002,portrait,214.23,89.24,0.7401,1,0.157,0.1639,0.6982,1.398,1,1,24,0,0,0,0,none
session_000089,2026-01-02 18:07:00,user_0040,home_feed,web,DE,16,item_0068,artist_030,portrait,120.36,58.83,0.3133,1,0.1,0.0212,0.7179,1.3262,1,1,10,0,0,1,0,none
session_000090,2026-01-02 20:59:00,user_0040,home_feed,android,DE,0,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.95,0.1627,0.8699,2.2546,1,1,32,0,0,0,0,none
session_000090,2026-01-02 20:59:00,user_0040,home_feed,android,DE,4,item_0060,artist_030,surrealism,263.27,90.01,0.3201,1,0.4624,0.2678,0.7052,1.6544,1,1,20,1,0,0,0,none
session_000090,2026-01-02 20:59:00,user_0040,home_feed,android,DE,7,item_0070,artist_004,contemporary,401.31,219.67,0.8273,1,0.2695,0.076,0.683,1.5489,1,1,8,0,0,0,0,none
session_000090,2026-01-02 20:59:00,user_0040,home_feed,android,DE,9,item_0013,artist_013,contemporary,124.14,30.97,0.7041,1,0.188,0.0784,0.6704,1.4719,1,1,36,0,0,0,0,none
session_000090,2026-01-02 20:59:00,user_0040,home_feed,android,DE,12,item_0084,artist_005,impressionism,234.25,88.9,0.6564,1,0.1096,0.119,0.2579,1.2874,1,0,0,0,0,0,1,already_seen
session_000091,2026-01-02 22:35:00,user_0042,email_push,ios,US,0,item_0144,artist_001,landscape,148.28,46.21,0.5756,1,0.95,0.0551,0.7602,1.4783,1,1,13,1,0,1,0,none
session_000091,2026-01-02 22:35:00,user_0042,email_push,ios,US,7,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.2695,0.2351,-0.0168,0.6156,1,1,13,0,0,0,0,none
session_000091,2026-01-02 22:35:00,user_0042,email_push,ios,US,10,item_0119,artist_039,impressionism,31.27,10.68,0.4593,1,0.157,0.1812,0.3294,0.4817,1,0,0,0,0,0,1,poor_match
session_000092,2026-01-02 12:27:00,user_0042,home_feed,ios,US,4,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.4624,0.1711,0.251,0.6966,1,1,1,0,1,0,0,none
session_000092,2026-01-02 12:27:00,user_0042,home_feed,ios,US,9,item_0132,artist_030,contemporary,55.31,23.33,0.6801,1,0.188,0.2283,0.4419,0.3508,1,1,11,0,0,0,0,none
session_000092,2026-01-02 12:27:00,user_0042,home_feed,ios,US,12,item_0095,artist_021,landscape,94.04,40.42,0.6582,1,0.1096,0.0927,0.1306,0.3417,1,1,11,0,0,0,0,none
session_000094,2026-01-02 12:56:00,user_0043,search_browse,android,US,8,item_0091,artist_019,portrait,60.43,26.16,0.2769,1,0.2251,0.1274,0.4157,1.2384,1,0,0,0,0,0,1,poor_match
session_000095,2026-01-02 20:07:00,user_0044,home_feed,web,FR,9,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.188,0.0963,0.1485,-0.2354,1,0,0,0,0,0,1,too_expensive
session_000095,2026-01-02 20:07:00,user_0044,home_feed,web,FR,18,item_0159,artist_000,surrealism,89.04,36.56,0.4046,1,0.1,0.196,-0.0882,-0.7445,1,0,0,0,0,0,1,poor_match
session_000096,2026-01-02 08:44:00,user_0045,home_feed,ios,GB,6,item_0055,artist_038,modern,206.01,97.96,0.3954,1,0.3226,0.1185,0.5986,1.5658,1,1,20,1,0,0,0,none
session_000096,2026-01-02 08:44:00,user_0045,home_feed,ios,GB,7,item_0143,artist_007,contemporary,280.53,134.12,0.1662,1,0.2695,0.0552,0.7181,1.5444,1,1,14,0,0,0,0,none
session_000096,2026-01-02 08:44:00,user_0045,home_feed,ios,GB,12,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.1096,0.2396,0.3803,1.3229,1,1,7,1,0,0,0,none
session_000096,2026-01-02 08:44:00,user_0045,home_feed,ios,GB,18,item_0045,artist_002,modern,242.09,101.49,0.5051,1,0.1,0.1428,0.3906,1.0595,1,1,16,0,0,0,0,none
session_000097,2026-01-02 20:01:00,user_0047,similar_item,android,GB,2,item_0045,artist_002,modern,242.09,101.49,0.5051,1,0.6628,0.1672,0.7395,1.7728,1,1,11,0,0,0,0,none
session_000097,2026-01-02 20:01:00,user_0047,similar_item,android,GB,6,item_0077,artist_006,minimalist,124.99,59.55,0.3418,1,0.3226,0.0592,0.8199,1.6303,1,1,7,1,0,0,0,none
session_000097,2026-01-02 20:01:00,user_0047,similar_item,android,GB,13,item_0145,artist_008,abstract,323.47,114.77,0.562,1,0.1,0.1442,0.5009,1.2191,1,1,13,1,0,0,0,none
session_000097,2026-01-02 20:01:00,user_0047,similar_item,android,GB,16,item_0158,artist_009,abstract,306.59,91.59,0.7754,1,0.1,0.0859,0.4585,1.1401,1,1,8,0,0,0,0,none
session_000097,2026-01-02 20:01:00,user_0047,similar_item,android,GB,19,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.1,0.1658,0.1241,1.0585,1,1,6,0,0,0,0,none
session_000098,2026-01-02 08:32:00,user_0047,email_push,android,GB,2,item_0090,artist_031,modern,31.63,15.55,0.4198,1,0.6628,0.209,0.7409,1.7335,1,1,7,1,0,0,0,none
session_000098,2026-01-02 08:32:00,user_0047,email_push,android,GB,7,item_0121,artist_026,minimalist,63.47,24.58,0.1033,1,0.2695,0.1586,0.7159,1.5972,1,1,17,0,0,0,0,none
session_000098,2026-01-02 08:32:00,user_0047,email_push,android,GB,19,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.1,0.1697,0.1241,0.9988,1,1,5,0,0,0,0,none
session_000099,2026-01-02 08:59:00,user_0051,home_feed,ios,NL,5,item_0045,artist_002,modern,242.09,101.49,0.5051,1,0.3862,0.1798,0.7007,1.6241,1,1,4,0,0,0,0,none
session_000099,2026-01-02 08:59:00,user_0051,home_feed,ios,NL,11,item_0156,artist_031,modern,247.04,112.56,0.8467,1,0.1312,0.1113,0.6783,1.2957,1,1,17,0,0,0,0,none
session_000099,2026-01-02 08:59:00,user_0051,home_feed,ios,NL,13,item_0047,artist_035,modern,228.43,100.12,0.5179,1,0.1,0.0435,0.4315,1.3469,1,1,13,0,0,0,0,none
session_000099,2026-01-02 08:59:00,user_0051,home_feed,ios,NL,16,item_0095,artist_021,landscape,94.04,40.42,0.6582,1,0.1,0.1034,0.5541,1.2145,1,1,4,0,0,0,0,none
session_000099,2026-01-02 08:59:00,user_0051,home_feed,ios,NL,17,item_0121,artist_026,minimalist,63.47,24.58,0.1033,1,0.1,0.1864,0.5595,1.2432,1,1,13,1,0,0,0,none
session_000100,2026-01-02 08:03:00,user_0054,search_browse,ios,US,3,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.5536,0.0929,0.3295,1.8642,1,1,31,1,1,0,0,none
session_000101,2026-01-02 18:56:00,user_0054,home_feed,web,US,4,item_0078,artist_024,modern,170.77,70.19,0.0541,1,0.4624,0.1739,0.697,1.8686,1,1,7,0,0,0,0,none
session_000102,2026-01-02 22:01:00,user_0054,home_feed,web,US,1,item_0045,artist_002,modern,242.09,101.49,0.5051,1,0.7935,0.183,0.8058,2.06,1,1,14,1,0,0,0,none
session_000102,2026-01-02 22:01:00,user_0054,home_feed,web,US,6,item_0090,artist_031,modern,31.63,15.55,0.4198,1,0.3226,0.2107,0.5837,1.6836,1,1,10,1,0,0,0,none
session_000102,2026-01-02 22:01:00,user_0054,home_feed,web,US,14,item_0114,artist_011,minimalist,118.55,68.64,0.5712,1,0.1,0.1026,0.5747,1.197,1,0,0,0,0,0,1,already_seen
session_000103,2026-01-02 18:08:00,user_0055,similar_item,ios,FR,5,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.3862,0.2472,0.4334,1.3599,1,1,13,1,0,0,0,none
session_000103,2026-01-02 18:08:00,user_0055,similar_item,ios,FR,11,item_0037,artist_037,modern,168.17,43.54,0.2291,1,0.1312,0.1675,0.1988,1.1585,1,1,1,0,1,1,0,none
session_000103,2026-01-02 18:08:00,user_0055,similar_item,ios,FR,12,item_0126,artist_023,minimalist,190.44,80.14,0.2385,1,0.1096,0.0175,0.1699,1.2114,1,1,3,0,0,0,0,none
session_000103,2026-01-02 18:08:00,user_0055,similar_item,ios,FR,17,item_0006,artist_006,surrealism,230.86,96.83,0.5606,1,0.1,0.1062,-0.054,0.9806,1,1,11,0,0,0,0,none
session_000104,2026-01-02 20:55:00,user_0056,home_feed,ios,GB,2,item_0012,artist_012,abstract,347.35,196.56,0.3826,1,0.6628,0.1514,0.7889,1.6122,1,1,5,0,0,0,0,none
session_000104,2026-01-02 20:55:00,user_0056,home_feed,ios,GB,4,item_0135,artist_030,surrealism,65.32,29.67,0.6379,1,0.4624,0.1617,0.8687,1.0869,1,1,9,0,0,0,0,none
session_000104,2026-01-02 20:55:00,user_0056,home_feed,ios,GB,8,item_0030,artist_030,surrealism,129.48,41.29,0.7296,1,0.2251,0.1046,0.5704,1.0414,1,0,0,0,0,0,1,already_seen
session_000104,2026-01-02 20:55:00,user_0056,home_feed,ios,GB,13,item_0159,artist_000,surrealism,89.04,36.56,0.4046,1,0.1,0.1942,0.4696,0.9514,1,1,26,0,0,0,0,none
session_000104,2026-01-02 20:55:00,user_0056,home_feed,ios,GB,16,item_0115,artist_007,minimalist,291.43,147.21,0.3868,1,0.1,0.1552,0.4321,0.9384,1,1,14,1,0,0,0,none
session_000105,2026-01-02 12:28:00,user_0057,search_browse,web,US,14,item_0091,artist_019,portrait,60.43,26.16,0.2769,1,0.1,0.1165,0.3199,0.9526,1,1,36,0,0,0,0,none
session_000106,2026-01-02 18:54:00,user_0059,home_feed,web,NL,9,item_0084,artist_005,impressionism,234.25,88.9,0.6564,1,0.188,0.1183,0.1749,1.3945,1,1,9,1,0,0,0,none
session_000106,2026-01-02 18:54:00,user_0059,home_feed,web,NL,18,item_0131,artist_034,portrait,379.1,157.96,0.6595,1,0.1,0.0532,0.4023,1.2454,1,1,13,0,0,1,0,none
session_000107,2026-01-02 22:50:00,user_0059,search_browse,web,NL,5,item_0012,artist_012,abstract,347.35,196.56,0.3826,1,0.3862,0.162,0.7759,1.6374,1,1,25,1,0,0,0,none
session_000107,2026-01-02 22:50:00,user_0059,search_browse,web,NL,10,item_0159,artist_000,surrealism,89.04,36.56,0.4046,1,0.157,0.202,0.6946,1.2422,1,1,24,1,0,0,0,none
session_000107,2026-01-02 22:50:00,user_0059,search_browse,web,NL,11,item_0155,artist_036,surrealism,403.05,196.22,0.3328,1,0.1312,0.0479,0.747,1.3061,1,1,18,0,0,0,0,none
session_000108,2026-01-02 18:28:00,user_0059,search_browse,web,NL,5,item_0012,artist_012,abstract,347.35,196.56,0.3826,1,0.3862,0.1723,0.7759,1.4832,1,1,15,0,0,1,0,none
session_000108,2026-01-02 18:28:00,user_0059,search_browse,web,NL,15,item_0159,artist_000,surrealism,89.04,36.56,0.4046,1,0.1,0.21,0.6946,1.0881,1,1,16,0,0,0,0,none
session_000109,2026-01-02 18:51:00,user_0061,home_feed,ios,GB,12,item_0120,artist_034,minimalist,220.09,99.28,0.4243,1,0.1096,0.1238,0.441,1.2251,1,1,15,0,0,0,0,none
session_000109,2026-01-02 18:51:00,user_0061,home_feed,ios,GB,13,item_0071,artist_024,minimalist,272.55,96.36,0.6565,1,0.1,0.0647,0.1525,1.1532,1,1,46,0,0,0,0,none
session_000110,2026-01-02 20:27:00,user_0064,home_feed,android,FR,0,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.95,0.1704,0.5135,1.4485,1,1,12,0,0,1,0,none
session_000111,2026-01-02 18:30:00,user_0064,home_feed,android,FR,5,item_0159,artist_000,surrealism,89.04,36.56,0.4046,1,0.3862,0.2159,0.5053,0.8234,1,1,5,1,1,0,0,none
session_000113,2026-01-02 12:53:00,user_0068,home_feed,web,US,1,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.7935,0.1762,0.6358,1.5791,1,1,16,1,0,0,0,none
session_000113,2026-01-02 12:53:00,user_0068,home_feed,web,US,4,item_0155,artist_036,surrealism,403.05,196.22,0.3328,1,0.4624,0.0646,0.7818,1.3398,1,0,0,0,0,0,1,already_seen
session_000113,2026-01-02 12:53:00,user_0068,home_feed,web,US,6,item_0113,artist_033,minimalist,333.79,183.21,0.2839,1,0.3226,0.1567,0.7445,1.2827,1,0,0,0,0,0,1,already_seen
session_000114,2026-01-02 18:17:00,user_0069,home_feed,ios,US,0,item_0051,artist_028,surrealism,352.89,153.61,0.6109,1,0.95,0.1484,0.8341,2.144,1,1,22,0,0,0,0,none
session_000114,2026-01-02 18:17:00,user_0069,home_feed,ios,US,15,item_0155,artist_036,surrealism,403.05,196.22,0.3328,1,0.1,0.0635,0.666,1.4922,1,1,30,0,0,0,0,none
session_000115,2026-01-02 22:29:00,user_0070,search_browse,web,FR,0,item_0006,artist_006,surrealism,230.86,96.83,0.5606,1,0.95,0.1078,0.5642,1.9138,1,0,0,0,0,0,1,poor_match
session_000115,2026-01-02 22:29:00,user_0070,search_browse,web,FR,1,item_0133,artist_022,landscape,307.46,140.25,0.3773,1,0.7935,0.2526,0.6419,1.6414,1,1,17,0,0,0,0,none
session_000115,2026-01-02 22:29:00,user_0070,search_browse,web,FR,15,item_0000,artist_000,contemporary,151.12,41.02,0.2145,1,0.1,0.0963,0.298,0.89,1,1,11,1,0,0,0,none
session_000116,2026-01-02 12:20:00,user_0070,similar_item,ios,FR,1,item_0133,artist_022,landscape,307.46,140.25,0.3773,1,0.7935,0.2607,0.6419,1.4327,1,1,48,0,0,0,0,none
session_000117,2026-01-02 18:19:00,user_0071,similar_item,web,US,3,item_0001,artist_001,landscape,87.6,46.43,0.7204,1,0.5536,0.109,0.8318,1.6097,1,1,14,0,0,0,0,none
session_000118,2026-01-02 22:17:00,user_0072,home_feed,web,FR,13,item_0051,artist_028,surrealism,352.89,153.61,0.6109,1,0.1,0.1548,0.3902,1.2136,1,1,9,0,0,0,0,none
session_000119,2026-01-02 20:53:00,user_0072,home_feed,web,FR,9,item_0084,artist_005,impressionism,234.25,88.9,0.6564,1,0.188,0.1199,0.3063,1.3567,1,1,74,0,0,0,0,none
session_000121,2026-01-02 12:12:00,user_0076,similar_item,android,GB,13,item_0139,artist_015,impressionism,839.15,263.39,0.8356,1,0.1,0.0251,0.6575,0.7909,1,1,13,0,0,0,0,none
